time,cpu_usr,cpu_sys,cpu_idl,cpu_wai,cpu_stl,mem_used,mem_free,mem_buff,mem_cach,io_total_read,io_total_writ,io_sda_read,io_sda_writ,io_sdh_read,io_sdh_writ,dsk_total_read,dsk_total_writ,dsk_sda_read,dsk_sda_writ,dsk_sdh_read,dsk_sdh_writ,root_used,root_free,data_used,data_free
24-02 14:00:16,3,2,94,1,0,3200253952,10054795264,1459617792,18146236825.6,208,204,0,2.00,208,200,20971520,67108864,0,8192,20971520,67108864,48103633715.2,484257562624,30064771072,497142464512
24-02 14:00:17,3,2,90,5,0,3184525312,10071572480,1459617792,18146236825.6,205,395,0,27.0,205,362,26214400,228589568,0,212992,26214400,227540992,48103633715.2,484257562624,30064771072,497142464512
24-02 14:00:18,3,2,93,3,0,3190816768,10066329600,1459617792,18146236825.6,226,222,0,14.0,226,192,29360128,148897792,0,167936,29360128,147849216,48103633715.2,484257562624,30064771072,497142464512
24-02 14:00:19,3,2,95,1,0,3199205376,10057940992,1459617792,18146236825.6,243,99.0,0,5.00,243,92.0,31457280,58720256,0,24576,31457280,57671680,48103633715.2,484257562624,30064771072,497142464512
24-02 14:00:20,3,2,90,5,0,3202351104,10054795264,1459617792,18146236825.6,212,253,0,8.00,212,199,27262976,153092096,0,102400,27262976,152043520,48103633715.2,484257562624,30064771072,497142464512
24-02 14:00:21,3,2,95,1,0,3202351104,10054795264,1459617792,18146236825.6,244,147,0,46.0,244,99.0,31457280,77594624,0,299008,31457280,76546048,48103633715.2,484257562624,30172145254.4,497142464512
24-02 14:00:22,3,2,90,4,0,3192913920,10061086720,1459617792,18146236825.6,231,232,0,2.00,231,230,29360128,185597952,0,114688,29360128,184549376,48103633715.2,484257562624,30172145254.4,497142464512
24-02 14:00:23,2,2,91,5,0,3201302528,10055843840,1459617792,18146236825.6,206,333,0,17.0,206,310,26214400,222298112,0,81920,26214400,222298112,48103633715.2,484257562624,30172145254.4,497142464512
24-02 14:00:24,3,2,92,3,0,3197108224,10057940992,1460666368,18146236825.6,262,392,0,2.00,262,380,32505856,145752064,0,8192,32505856,144703488,48103633715.2,484257562624,30172145254.4,497142464512
24-02 14:00:25,6,2,91,1,0,3248488448,10005512192,1460666368,18146236825.6,248,202,0,17.0,248,179,32505856,59768832,0,73728,32505856,59768832,48103633715.2,484257562624,30172145254.4,497142464512
24-02 14:00:26,4,2,94,1,0,3243245568,10011803648,1460666368,18146236825.6,248,211,0,5.00,248,206,32505856,67108864,0,32768,32505856,67108864,48103633715.2,484257562624,30279519436.8,497142464512
24-02 14:00:27,3,2,90,5,0,3251634176,10003415040,1460666368,18146236825.6,198,412,0,17.0,198,354,26214400,220200960,0,352256,26214400,217055232,48103633715.2,484257562624,30279519436.8,497142464512
24-02 14:00:28,4,2,92,2,0,3252682752,10001317888,1460666368,18146236825.6,227,229,0,27.0,227,188,29360128,145752064,0,184320,29360128,144703488,48103633715.2,484257562624,30279519436.8,497142464512
24-02 14:00:29,2,2,95,1,0,3246391296,10008657920,1460666368,18146236825.6,245,115,0,6.00,245,101,29360128,72351744,0,77824,29360128,71303168,48103633715.2,484257562624,30279519436.8,497142464512
24-02 14:00:30,3,2,94,1,0,3200253952,10053746688,1460666368,18146236825.6,103,193,0,1.00,103,183,11534336,140509184,0,4096,11534336,138412032,48103633715.2,484257562624,30279519436.8,497142464512
24-02 14:00:31,2,2,92,4,0,3203399680,10049552384,1460666368,18146236825.6,226,285,0,7.00,226,230,28311552,179306496,0,45056,28311552,178257920,48103633715.2,484257562624,30386893619.2,497142464512
24-02 14:00:32,4,2,94,1,0,3218079744,10033823744,1460666368,18146236825.6,245,106,0,13.0,245,93.0,31457280,76546048,0,184320,31457280,76546048,48103633715.2,484257562624,30386893619.2,497142464512
24-02 14:00:33,2,2,91,4,0,3213885440,10038018048,1460666368,18146236825.6,212,314,0,20.0,212,287,27262976,219152384,0,212992,27262976,217055232,48103633715.2,484257562624,30386893619.2,497142464512
24-02 14:00:34,3,2,91,4,0,3217031168,10036969472,1460666368,18146236825.6,226,413,0,9.00,226,396,29360128,162529280,0,36864,29360128,162529280,48103633715.2,484257562624,30386893619.2,497142464512
24-02 14:00:35,4,2,93,1,0,3221225472,10031726592,1460666368,18146236825.6,245,164,0,8.00,245,146,32505856,58720256,0,40960,32505856,58720256,48103633715.2,484257562624,30386893619.2,497142464512
24-02 14:00:36,3,2,94,1,0,3219128320,10033823744,1460666368,18146236825.6,257,209,0,3.00,257,206,33554432,69206016,0,12288,33554432,69206016,48103633715.2,484257562624,30494267801.6,497142464512
24-02 14:00:37,2,2,90,6,0,3219128320,10034872320,1460666368,18146236825.6,198,472,0,23.0,198,395,26214400,240123904,0,376832,26214400,238026752,48103633715.2,484257562624,30494267801.6,497142464512
24-02 14:00:38,3,1,93,3,0,3205496832,10049552384,1460666368,18146236825.6,230,213,0,9.00,230,193,30408704,147849216,0,57344,30408704,147849216,48103633715.2,484257562624,30494267801.6,497142464512
24-02 14:00:39,2,2,96,0,0,3196059648,10056892416,1460666368,18146236825.6,246,91.0,0,2.00,246,89.0,32505856,58720256,0,8192,32505856,58720256,48103633715.2,484257562624,30494267801.6,497142464512
24-02 14:00:40,3,2,92,3,0,3210739712,10042212352,1460666368,18146236825.6,234,226,0,16.0,234,194,29360128,150994944,0,98304,29360128,150994944,48103633715.2,484257562624,30494267801.6,497142464512
24-02 14:00:41,2,2,93,3,0,3214934016,10039066624,1460666368,18146236825.6,220,267,0,8.00,220,229,29360128,168820736,0,135168,29360128,167772160,48103633715.2,484257562624,30601641984,497142464512
24-02 14:00:42,3,1,95,1,0,3220176896,10031726592,1460666368,18146236825.6,291,123,0,13.0,291,110,34603008,79691776,0,155648,34603008,79691776,48103633715.2,484257562624,30601641984,497142464512
24-02 14:00:43,4,2,88,6,0,3247439872,9995026432,1460666368,18146236825.6,299,342,0,48.0,299,268,33554432,207618048,0,471040,33554432,198180864,48103633715.2,484257562624,30601641984,497142464512
24-02 14:00:44,3,2,90,4,0,3233808384,10009706496,1461714944,18146236825.6,278,413,0,1.00,278,404,33554432,178257920,0,4096,33554432,178257920,48103633715.2,484257562624,30601641984,497142464512
24-02 14:00:45,2,2,94,2,0,3232759808,10009706496,1461714944,18146236825.6,236,180,0,1.00,236,173,30408704,59768832,0,4096,30408704,59768832,48103633715.2,484257562624,30601641984,497142464512
24-02 14:00:46,3,2,95,0,0,3234856960,10007609344,1461714944,18146236825.6,249,165,0,2.00,249,159,32505856,67108864,0,8192,32505856,66060288,48103633715.2,484257562624,30709016166.4,497142464512
24-02 14:00:47,2,1,92,4,0,3221225472,10021240832,1461714944,18146236825.6,227,438,0,10.0,227,363,26214400,217055232,0,204800,26214400,214958080,48103633715.2,484257562624,30709016166.4,497142464512
24-02 14:00:48,4,2,93,2,0,3196059648,10047455232,1461714944,18146236825.6,236,241,0,29.0,236,196,30408704,144703488,0,188416,30408704,144703488,48103633715.2,484257562624,30709016166.4,496068722688
24-02 14:00:49,3,2,93,2,0,3211788288,10033823744,1461714944,18146236825.6,230,203,0,14.0,230,187,30408704,144703488,0,86016,30408704,144703488,48103633715.2,484257562624,30709016166.4,496068722688
24-02 14:00:50,3,1,95,1,0,3212836864,10032775168,1461714944,18146236825.6,257,107,0,6.00,257,95.0,33554432,59768832,0,28672,33554432,59768832,48103633715.2,484257562624,30709016166.4,496068722688
24-02 14:00:51,2,2,93,3,0,3213885440,10029629440,1461714944,18146236825.6,234,238,0,14.0,234,215,30408704,162529280,0,204800,30408704,160432128,48103633715.2,484257562624,30816390348.8,496068722688
24-02 14:00:52,2,2,93,3,0,3206545408,10039066624,1461714944,18146236825.6,230,229,0,4.00,230,212,28311552,179306496,0,77824,28311552,177209344,48103633715.2,484257562624,30816390348.8,496068722688
24-02 14:00:53,2,2,95,1,0,3198156800,10044309504,1461714944,18146236825.6,243,158,0,3.00,243,155,31457280,93323264,0,94208,31457280,93323264,48103633715.2,484257562624,30816390348.8,496068722688
24-02 14:00:54,3,2,88,7,0,3191865344,10051649536,1461714944,18146236825.6,287,496,0,5.00,287,483,32505856,219152384,0,24576,32505856,219152384,48103633715.2,484257562624,30816390348.8,496068722688
24-02 14:00:55,4,2,93,0,0,3200253952,10042212352,1461714944,18146236825.6,242,193,0,11.0,242,176,31457280,59768832,0,45056,31457280,59768832,48103633715.2,484257562624,30816390348.8,496068722688
24-02 14:00:56,5,3,92,0,0,3212836864,10030678016,1461714944,18146236825.6,252,176,0,5.00,252,171,32505856,68157440,0,28672,32505856,68157440,48103633715.2,484257562624,30923764531.2,496068722688
24-02 14:00:57,3,2,91,4,0,3213885440,10028580864,1461714944,18146236825.6,218,425,0,13.0,218,371,28311552,223346688,0,204800,28311552,222298112,48103633715.2,484257562624,30923764531.2,496068722688
24-02 14:00:58,3,2,91,3,0,3214934016,10027532288,1462763520,18146236825.6,223,288,0,34.0,223,190,29360128,154140672,0,331776,29360128,152043520,48103633715.2,484257562624,30923764531.2,496068722688
24-02 14:00:59,3,2,93,1,0,3203399680,10041163776,1462763520,18146236825.6,231,94.0,0,2.00,231,92.0,30408704,58720256,0,12288,30408704,58720256,48103633715.2,484257562624,30923764531.2,496068722688
24-02 14:01:00,4,2,91,3,0,3206545408,10036969472,1462763520,18146236825.6,228,216,0,6.00,228,202,29360128,153092096,0,36864,29360128,153092096,48103633715.2,484257562624,30923764531.2,496068722688
24-02 14:01:01,2,2,93,4,0,3209691136,10035920896,1462763520,18146236825.6,216,209,0,8.00,216,198,28311552,174063616,0,49152,28311552,174063616,48103633715.2,484257562624,31031138713.6,496068722688
24-02 14:01:02,3,2,94,1,0,3181379584,10063183872,1462763520,18146236825.6,248,140,0,2.00,248,138,32505856,85983232,0,12288,32505856,85983232,48103633715.2,484257562624,31031138713.6,496068722688
24-02 14:01:03,5,3,87,4,0,3238002688,10004463616,1462763520,18146236825.6,214,354,0,39.0,214,283,27262976,205520896,0,380928,27262976,204472320,48103633715.2,484257562624,31031138713.6,496068722688
24-02 14:01:04,3,2,91,4,0,3245342720,9997123584,1462763520,18146236825.6,295,426,0,5.00,295,413,37748736,162529280,0,24576,37748736,162529280,48103633715.2,484257562624,31031138713.6,496068722688
24-02 14:01:05,4,3,82,11,0,3245342720,9992929280,1462763520,18146236825.6,1810,122,0,4.00,1810,112,200278016,27262976,0,24576,200278016,27262976,48103633715.2,484257562624,31031138713.6,496068722688
24-02 14:01:06,4,2,89,5,0,3249537024,9986637824,1462763520,18146236825.6,683,600,0,16.0,683,567,69206016,156237824,0,237568,69206016,153092096,48103633715.2,484257562624,31138512896,496068722688
24-02 14:01:07,3,1,94,2,0,3236954112,9998172160,1462763520,18146236825.6,246,216,0,2.00,246,214,24117248,90177536,0,8192,24117248,90177536,48103633715.2,484257562624,31138512896,496068722688
24-02 14:01:08,3,2,95,1,0,3241148416,9992929280,1462763520,18146236825.6,0,201,0,63.0,0,122,0,67108864,0,364544,0,67108864,48103633715.2,484257562624,31138512896,496068722688
24-02 14:01:09,3,2,94,1,0,3208642560,10025435136,1462763520,18146236825.6,3.00,344,0,9.00,3.00,291,57344,108003328,0,188416,57344,106954752,48103633715.2,484257562624,31138512896,496068722688
24-02 14:01:10,5,1,94,0,0,3208642560,10024386560,1462763520,18146236825.6,0,100,0,12.0,0,82.0,0,28311552,0,53248,0,28311552,48103633715.2,484257562624,31138512896,496068722688
24-02 14:01:11,2,2,95,1,0,3211788288,10020192256,1462763520,18146236825.6,267,97.0,0,4.00,267,93.0,27262976,30408704,0,24576,27262976,30408704,48103633715.2,484257562624,31245887078.4,496068722688
24-02 14:01:12,3,2,88,7,0,3206545408,10024386560,1462763520,18146236825.6,207,940,0,11.0,207,918,26214400,220200960,0,262144,26214400,218103808,48103633715.2,484257562624,31245887078.4,496068722688
24-02 14:01:13,3,2,91,4,0,3220176896,10009706496,1462763520,18146236825.6,254,331,0,18.0,254,307,30408704,182452224,0,331776,30408704,180355072,48103633715.2,484257562624,31245887078.4,496068722688
24-02 14:01:14,4,2,92,2,0,3202351104,10031726592,1462763520,18146236825.6,254,282,0,22.0,254,241,32505856,101711872,0,184320,32505856,100663296,48103633715.2,484257562624,31245887078.4,496068722688
24-02 14:01:15,3,2,94,2,0,3211788288,10024386560,1462763520,18146236825.6,242,334,0,1.00,242,271,31457280,95420416,0,4096,31457280,94371840,48103633715.2,484257562624,31245887078.4,496068722688
24-02 14:01:16,3,1,95,1,0,3211788288,10026483712,1462763520,18146236825.6,308,103,0,2.00,308,95.0,34603008,27262976,0,8192,34603008,27262976,48103633715.2,484257562624,31353261260.8,496068722688
24-02 14:01:17,2,2,93,3,0,3195011072,10043260928,1462763520,18146236825.6,234,375,0,10.0,234,361,29360128,155189248,0,86016,29360128,155189248,48103633715.2,484257562624,31353261260.8,496068722688
24-02 14:01:18,3,2,92,3,0,3206545408,10034872320,1462763520,18146236825.6,261,284,0,17.0,261,255,32505856,112197632,0,196608,32505856,112197632,48103633715.2,484257562624,31353261260.8,496068722688
24-02 14:01:19,2,2,96,0,0,3217031168,10023337984,1462763520,18146236825.6,216,83.0,0,6.00,216,75.0,27262976,26214400,0,28672,27262976,26214400,48103633715.2,484257562624,31353261260.8,496068722688
24-02 14:01:20,3,2,95,0,0,3215982592,10024386560,1462763520,18146236825.6,5.00,83.0,0,3.00,5.00,74.0,319488,27262976,0,12288,319488,27262976,48103633715.2,484257562624,31353261260.8,496068722688
24-02 14:01:21,2,1,96,1,0,3222274048,10018095104,1462763520,18146236825.6,4.00,82.0,0,7.00,4.00,75.0,278528,27262976,0,32768,278528,27262976,48103633715.2,484257562624,31353261260.8,496068722688
24-02 14:01:22,3,2,95,0,0,3202351104,10036969472,1462763520,18146236825.6,10.0,75.0,0,0,10.0,75.0,360448,27262976,0,0,360448,27262976,48103633715.2,484257562624,31460635443.2,496068722688
24-02 14:01:23,1,2,94,3,0,3199205376,10039066624,1462763520,18146236825.6,216,344,0,6.00,216,286,24117248,125829120,0,28672,24117248,121634816,48103633715.2,484257562624,31460635443.2,496068722688
24-02 14:01:24,3,2,95,1,0,3192913920,10050600960,1462763520,18146236825.6,89.0,122,0,9.00,89.0,103,3751936,28311552,0,118784,3751936,28311552,48103633715.2,484257562624,31460635443.2,496068722688
24-02 14:01:25,3,1,96,0,0,3199205376,10044309504,1462763520,18146236825.6,16.0,103,0,3.00,16.0,100,446464,27262976,0,12288,446464,27262976,48103633715.2,484257562624,31460635443.2,496068722688
24-02 14:01:26,4,2,79,15,0,3199205376,10044309504,1463812096,18146236825.6,124,731,0,9.00,124,716,14680064,461373440,0,40960,14680064,461373440,48103633715.2,484257562624,31460635443.2,496068722688
24-02 14:01:27,2,1,96,1,0,3190816768,10055843840,1463812096,18146236825.6,227,91.0,0,6.00,227,85.0,25165824,27262976,0,28672,25165824,26214400,48103633715.2,484257562624,31568009625.6,496068722688
24-02 14:01:28,3,1,91,5,0,3198156800,10048503808,1463812096,18146236825.6,214,346,0,20.0,214,320,25165824,177209344,0,569344,25165824,177209344,48103633715.2,484257562624,31568009625.6,496068722688
24-02 14:01:29,2,1,96,1,0,3201302528,10045358080,1463812096,18146236825.6,238,86.0,0,3.00,238,73.0,28311552,27262976,0,135168,28311552,25165824,48103633715.2,484257562624,31568009625.6,496068722688
24-02 14:01:30,2,1,96,1,0,3204448256,10042212352,1463812096,18146236825.6,30.0,92.0,0,1.00,30.0,83.0,593920,28311552,0,4096,593920,28311552,48103633715.2,484257562624,31568009625.6,496068722688
24-02 14:01:31,2,1,96,1,0,3195011072,10051649536,1463812096,18146236825.6,128,81.0,0,4.00,128,77.0,16777216,27262976,0,16384,16777216,27262976,48103633715.2,484257562624,31568009625.6,496068722688
24-02 14:01:32,3,2,95,1,0,3178233856,10067378176,1463812096,18146236825.6,254,77.0,0,2.00,254,75.0,32505856,47185920,0,12288,32505856,47185920,48103633715.2,484257562624,31675383808,496068722688
24-02 14:01:33,3,2,90,5,0,3199205376,10045358080,1463812096,18146236825.6,247,314,0,9.00,247,305,30408704,166723584,0,40960,30408704,166723584,48103633715.2,484257562624,31675383808,496068722688
24-02 14:01:34,3,2,95,1,0,3198156800,10045358080,1463812096,18146236825.6,264,118,0,9.00,264,99.0,33554432,38797312,0,118784,33554432,38797312,48103633715.2,484257562624,31675383808,496068722688
24-02 14:01:35,2,2,95,0,0,3201302528,10043260928,1463812096,18146236825.6,247,111,0,3.00,247,108,31457280,28311552,0,16384,31457280,28311552,48103633715.2,484257562624,31675383808,496068722688
24-02 14:01:36,3,2,95,1,0,3206545408,10036969472,1463812096,18146236825.6,226,143,0,8.00,226,127,24117248,26214400,0,36864,24117248,26214400,48103633715.2,484257562624,31675383808,496068722688
24-02 14:01:37,2,2,83,13,0,3207593984,10036969472,1463812096,18146236825.6,169,824,0,20.0,169,722,20971520,483393536,0,397312,20971520,479199232,48103633715.2,484257562624,31782757990.4,496068722688
24-02 14:01:38,3,1,92,4,0,3214934016,10030678016,1463812096,18146236825.6,225,268,0,12.0,225,242,27262976,108003328,0,90112,27262976,108003328,48103633715.2,484257562624,31782757990.4,494994980864
24-02 14:01:39,2,2,96,1,0,3213885440,10031726592,1463812096,18146236825.6,170,91.0,0,6.00,170,83.0,17825792,27262976,0,110592,17825792,27262976,48103633715.2,484257562624,31782757990.4,494994980864
24-02 14:01:40,3,2,95,1,0,3204448256,10040115200,1463812096,18146236825.6,215,91.0,0,4.00,215,81.0,26214400,27262976,0,20480,26214400,27262976,48103633715.2,484257562624,31782757990.4,494994980864
24-02 14:01:41,5,2,93,1,0,3266314240,9978249216,1463812096,18146236825.6,276,98.0,0,18.0,276,78.0,34603008,28311552,0,81920,34603008,28311552,48103633715.2,484257562624,31782757990.4,494994980864
24-02 14:01:42,3,2,95,0,0,3250585600,9992929280,1463812096,18146236825.6,259,83.0,0,5.00,259,78.0,33554432,26214400,0,28672,33554432,26214400,48103633715.2,484257562624,31890132172.8,494994980864
24-02 14:01:43,3,3,80,14,0,3272605696,9975103488,1463812096,18146236825.6,177,674,0,13.0,177,611,22020096,412090368,0,311296,22020096,407896064,48103633715.2,484257562624,31890132172.8,494994980864
24-02 14:01:44,4,2,94,1,0,3263168512,9977200640,1463812096,18146236825.6,253,168,0,3.00,253,157,32505856,57671680,0,122880,32505856,57671680,48103633715.2,484257562624,31890132172.8,494994980864
24-02 14:01:45,3,2,95,1,0,3209691136,10030678016,1463812096,18146236825.6,278,115,0,4.00,278,109,34603008,28311552,0,20480,34603008,27262976,48103633715.2,484257562624,31890132172.8,494994980864
24-02 14:01:46,3,2,95,0,0,3204448256,10033823744,1463812096,18146236825.6,259,112,0,2.00,259,104,33554432,27262976,0,8192,33554432,27262976,48103633715.2,484257562624,31890132172.8,494994980864
24-02 14:01:47,2,2,88,7,0,3217031168,10023337984,1463812096,18146236825.6,213,553,0,24.0,213,464,25165824,252706816,0,229376,25165824,250609664,48103633715.2,484257562624,31890132172.8,494994980864
24-02 14:01:48,3,1,93,3,0,3204448256,10027532288,1463812096,18146236825.6,267,381,0,10.0,267,365,17825792,98566144,0,53248,17825792,98566144,48103633715.2,484257562624,31997506355.2,494994980864
